PERIODO,DEPARTAMENTO,Municipio,CODIGO PLANTEL EDUCATIVO,GRADO,TOTAL INSCRITOS,TOTAL EVALUADOS,CLASIFICACION,INDICE TOTAL,APROBACIÓN,POBLACIÓN DANE,No. ACCESOS FIJOS A INTERNET,REPITENCIA,DESERCIÓN,COBERTURA_NETA,REPROBACIÓN
2023,cundinamarca,gachalá,225293000362,11.0,44.0,43.0,C,0.63,93.25,0,0,3.18,3.51,88.73,3.24
2023,cundinamarca,facatativá,425269001373,11.0,43.0,42.0,A+,0.78,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,cogua,325200002411,11.0,55.0,55.0,A+,0.79,96.12,23055,1820,3.55,2.42,86.5,1.46
2023,cundinamarca,cachipay,325123000125,11.0,37.0,37.0,A,0.72,96.09,10376,180,3.89,3.4,70.04,0.51
2023,cundinamarca,san antonio del tequendama,425645000332,11.0,9.0,9.0,A,0.73,94.94,12358,197,5.27,2.6,82.12,2.45
2023,cundinamarca,suesca,225772000024,11.0,42.0,42.0,B,0.72,92.95,17782,760,2.9,3.5,74.99,3.54
2023,cundinamarca,la mesa,325386000561,11.0,12.0,9.0,C,0.64,95.24,34181,3006,3.44,3.96,91.71,0.8
2023,cundinamarca,tenjo,325799000250,11.0,16.0,16.0,A,0.73,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,gachancipá,325817000360,11.0,2.0,2.0,SC,0.68,90.76,17751,1397,5.04,3.89,77.98,4.37
2023,cundinamarca,guataquí,225324000064,11.0,16.0,16.0,D,0.56,94.6,2950,48,2.93,3.81,80.44,1.88
2023,cundinamarca,cota,325214000136,11.0,9.0,9.0,D,0.52,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,tocancipá,225817000268,11.0,592.0,584.0,B,0.71,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,soacha,325754005200,11.0,3.0,2.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,tenjo,425799000483,11.0,27.0,27.0,A+,0.78,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,fusagasugá,325290002151,11.0,6.0,6.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,facatativá,325269004289,11.0,41.0,39.0,C,0.64,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,zipaquirá,325899800016,11.0,9.0,9.0,D,0.61,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,la mesa,325386000707,11.0,20.0,20.0,C,0.64,95.24,34181,3006,3.44,3.96,91.71,0.8
2023,cundinamarca,madrid,325430001376,11.0,105.0,105.0,A+,0.8,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,tocancipá,125817000115,11.0,416.0,413.0,B,0.7,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,zipaquirá,325899001431,11.0,64.0,64.0,A+,0.81,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,san francisco,125658000231,11.0,249.0,243.0,C,0.67,92.22,7599,489,2.66,3.98,79.59,3.81
2023,cundinamarca,fusagasugá,325290000064,11.0,107.0,107.0,A,0.75,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,paime,125518000656,11.0,47.0,45.0,D,0.61,95.34,4344,35,2.0,3.74,85.6,0.91
2023,cundinamarca,tabio,225785000414,11.0,122.0,121.0,B,0.69,96.95,22653,3487,2.4,2.06,83.91,1.0
2023,cundinamarca,mosquera,125473000579,11.0,170.0,166.0,B,0.69,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,soacha,325754001859,11.0,225.0,222.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,la calera,425377800029,11.0,151.0,151.0,A,0.77,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,mosquera,125473000137,11.0,308.0,304.0,B,0.69,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,bojacá,125099000101,11.0,267.0,264.0,B,0.68,94.69,10378,434,4.35,3.62,78.72,1.68
2023,cundinamarca,zipaquirá,325899001415,11.0,194.0,194.0,A+,0.78,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,villapinzón,125873000209,11.0,487.0,479.0,B,0.68,95.98,17908,593,6.21,2.5,95.19,1.51
2023,meta,granada,250313000369,11.0,308.0,304.0,C,0.67,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,fusagasugá,325290000030,11.0,219.0,218.0,A+,0.82,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,putumayo,san francisco,186755000015,11.0,148.0,145.0,B,0.67,92.22,7599,489,2.66,3.98,79.59,3.81
2023,cundinamarca,soacha,125754003569,11.0,607.0,598.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,anolaima,225040000544,11.0,75.0,73.0,A,0.73,94.34,14376,609,3.77,3.05,102.62,2.61
2023,cundinamarca,tocancipá,225817000021,11.0,218.0,216.0,B,0.68,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,funza,325286000530,11.0,69.0,68.0,A,0.74,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,madrid,325430000060,11.0,225.0,224.0,A,0.75,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,girardot,325307000861,11.0,187.0,184.0,A,0.75,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,soacha,125754005189,11.0,417.0,404.0,C,0.66,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,cota,425214000262,11.0,30.0,30.0,A,0.76,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,facatativá,325269004319,11.0,76.0,76.0,A+,0.83,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,girardot,325307000501,11.0,193.0,193.0,A+,0.77,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,carmen de carupa,125154000248,11.0,158.0,156.0,B,0.68,95.78,7882,218,3.07,1.59,78.32,2.63
2023,cundinamarca,fusagasugá,325290000099,11.0,93.0,93.0,A+,0.8,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,funza,325286000165,11.0,181.0,181.0,A+,0.78,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,antioquia,venecia,205861000037,11.0,98.0,98.0,D,0.61,93.14,8101,729,4.23,4.57,102.3,2.29
2023,cundinamarca,anolaima,125040000582,11.0,75.0,73.0,B,0.71,94.34,14376,609,3.77,3.05,102.62,2.61
2023,cundinamarca,facatativá,325269001280,11.0,71.0,71.0,B,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,ricaurte,125612000139,11.0,221.0,195.0,D,0.62,92.22,16665,1181,6.02,3.51,77.44,3.56
2023,cundinamarca,mosquera,325473000551,11.0,71.0,71.0,A,0.72,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,lenguazaque,225407000040,11.0,74.0,72.0,C,0.66,94.35,10498,312,3.73,2.03,84.94,3.62
2023,cundinamarca,guaduas,225320000574,11.0,61.0,61.0,C,0.66,95.55,31860,1564,3.79,2.59,77.96,1.86
2023,cundinamarca,choachí,325181000607,11.0,8.0,7.0,SC,0.67,96.65,11408,498,2.7,1.64,98.3,1.7
2023,cundinamarca,villeta,225875000553,11.0,83.0,82.0,B,0.67,95.84,28051,3591,2.98,3.08,99.37,1.09
2023,cundinamarca,facatativá,325269000895,11.0,75.0,71.0,B,0.7,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,soacha,125754001833,11.0,141.0,140.0,A,0.73,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,viotá,225878000708,11.0,97.0,93.0,D,0.61,94.69,13761,441,3.57,2.73,101.43,2.58
2023,cundinamarca,fusagasugá,325290001214,11.0,172.0,171.0,A+,0.79,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,antioquia,nariño,205483000236,11.0,33.0,31.0,D,0.62,92.8,5749,199,3.03,3.05,71.69,3.92
2023,cundinamarca,puerto salgar,125572000033,11.0,111.0,108.0,C,0.63,95.58,16124,960,1.91,4.1,89.7,0.32
2023,cundinamarca,soacha,325754004203,11.0,9.0,8.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,silvania,225743000562,11.0,252.0,247.0,C,0.65,95.95,22557,1198,2.04,3.57,84.38,0.48
2023,cundinamarca,sasaima,225718000175,11.0,51.0,50.0,C,0.66,95.69,11164,874,3.18,2.77,97.65,1.54
2023,nariño,albán,252019000272,11.0,34.0,34.0,C,0.63,94.25,8241,304,2.0,3.76,70.36,1.99
2023,cundinamarca,cota,425214000220,11.0,99.0,99.0,A+,0.84,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,soacha,325754003347,11.0,119.0,119.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,cogua,325200000214,11.0,76.0,76.0,A,0.75,96.12,23055,1820,3.55,2.42,86.5,1.46
2023,cundinamarca,soacha,125754001418,11.0,347.0,337.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,san bernardo,125649000341,11.0,64.0,62.0,A,0.72,95.88,9088,151,4.98,2.25,72.85,1.66
2023,cundinamarca,soacha,325754003509,11.0,32.0,32.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,junín,125372000322,11.0,119.0,119.0,B,0.68,97.68,6047,90,2.85,1.34,72.35,0.98
2023,cundinamarca,nemocón,225486000131,11.0,87.0,86.0,B,0.7,95.89,13766,959,2.32,3.23,93.79,0.88
2023,cundinamarca,fusagasugá,325290001915,11.0,119.0,118.0,B,0.69,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,nemocón,325486000275,11.0,48.0,48.0,C,0.65,95.89,13766,959,2.32,3.23,93.79,0.88
2023,cundinamarca,facatativá,325269003703,11.0,35.0,35.0,A,0.75,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,tocancipá,325817000289,11.0,80.0,80.0,A,0.77,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,tocancipá,325817000211,11.0,63.0,63.0,B,0.7,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,cogua,225200000201,11.0,166.0,166.0,B,0.71,96.12,23055,1820,3.55,2.42,86.5,1.46
2023,cundinamarca,sopó,325758000181,11.0,88.0,88.0,A+,0.82,92.28,27000,3885,3.44,2.09,93.06,5.63
2023,cundinamarca,quipile,225596000314,11.0,25.0,25.0,D,0.61,95.01,6532,38,2.83,2.72,82.04,2.28
2023,cundinamarca,soacha,325754005498,11.0,20.0,18.0,D,0.6,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,nariño,san bernardo,252019000060,11.0,47.0,45.0,C,0.65,95.88,9088,151,4.98,2.25,72.85,1.66
2023,cundinamarca,topaipí,225823000041,11.0,48.0,48.0,D,0.6,97.02,4294,57,1.85,2.41,79.33,0.57
2023,cundinamarca,san francisco,325658000353,11.0,15.0,14.0,B,0.68,92.22,7599,489,2.66,3.98,79.59,3.81
2023,cundinamarca,girardot,325307001990,11.0,48.0,48.0,B,0.71,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,san bernardo,225649000435,11.0,44.0,43.0,C,0.66,95.88,9088,151,4.98,2.25,72.85,1.66
2023,cundinamarca,tenjo,325799000667,11.0,24.0,24.0,B,0.68,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,nariño,san bernardo,252019000337,11.0,155.0,155.0,A,0.74,95.88,9088,151,4.98,2.25,72.85,1.66
2023,cundinamarca,zipaquirá,325899090400,11.0,54.0,47.0,D,0.6,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,puerto salgar,325572000075,11.0,67.0,67.0,A+,0.79,95.58,16124,960,1.91,4.1,89.7,0.32
2023,cundinamarca,funza,325286000742,11.0,27.0,27.0,B,0.68,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,bojacá,425099000202,11.0,28.0,28.0,A+,0.85,94.69,10378,434,4.35,3.62,78.72,1.68
2023,cundinamarca,fusagasugá,325290001796,11.0,65.0,65.0,B,0.7,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,la peña,125398000011,11.0,86.0,84.0,B,0.68,96.37,6136,52,1.86,1.33,78.0,2.3
2023,cundinamarca,fusagasugá,325290001265,11.0,55.0,55.0,A,0.76,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,facatativá,325269001042,11.0,104.0,104.0,A+,0.8,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,tenjo,225799000034,11.0,89.0,86.0,B,0.67,90.73,22915,2582,3.24,3.63,145.05,5.64
2023,cundinamarca,funza,325286000823,11.0,84.0,84.0,A+,0.79,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,tabio,325785000320,11.0,49.0,49.0,A+,0.77,96.95,22653,3487,2.4,2.06,83.91,1.0
2023,cauca,la vega,219397002022,11.0,41.0,40.0,D,0.57,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,tena,425797000184,11.0,19.0,18.0,C,0.63,94.71,9975,129,4.09,2.48,77.02,2.8
2023,cundinamarca,fómeque,225279000040,11.0,26.0,26.0,B,0.69,93.25,0,0,3.18,3.51,88.73,3.24
2023,cundinamarca,guaduas,325320001087,11.0,50.0,50.0,A,0.75,95.55,31860,1564,3.79,2.59,77.96,1.86
2023,cundinamarca,cota,311001046816,11.0,83.0,81.0,A+,0.82,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,la calera,425377076711,11.0,55.0,55.0,A+,0.87,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,girardot,325307800108,11.0,17.0,17.0,A,0.77,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,cundinamarca,soacha,325754005510,11.0,51.0,41.0,D,0.55,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,cota,325214800078,11.0,11.0,10.0,D,0.61,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,facatativá,325269004351,11.0,35.0,27.0,D,0.59,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,cota,425214000289,11.0,776.0,774.0,A+,0.85,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,meta,granada,250313000458,11.0,145.0,143.0,B,0.7,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,soacha,125754800256,11.0,168.0,160.0,B,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,machetá,225426000115,11.0,29.0,28.0,C,0.64,93.25,0,0,3.18,3.51,88.73,3.24
2023,cundinamarca,san cayetano,125653000305,11.0,116.0,115.0,C,0.65,93.21,6177,74,2.34,3.39,85.17,3.43
2023,cundinamarca,soacha,325754004521,11.0,172.0,172.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,mosquera,325473000209,11.0,234.0,234.0,A,0.77,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,agua de dios,125001000231,11.0,313.0,310.0,B,0.67,95.02,12170,842,4.31,2.97,89.07,2.01
2023,cundinamarca,soacha,325754004661,11.0,107.0,107.0,B,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,norte santander,san cayetano,254673000039,11.0,111.0,110.0,B,0.68,93.21,6177,74,2.34,3.39,85.17,3.43
2023,cundinamarca,guaduas,325320001150,11.0,74.0,74.0,A+,0.81,95.55,31860,1564,3.79,2.59,77.96,1.86
2023,cundinamarca,soacha,325754004238,11.0,487.0,483.0,B,0.71,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,quetame,125594000584,11.0,223.0,217.0,C,0.67,96.79,5271,167,1.18,2.15,101.98,1.06
2023,cundinamarca,soacha,325754001042,11.0,96.0,96.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,guaduas,125320000618,11.0,493.0,483.0,C,0.66,95.55,31860,1564,3.79,2.59,77.96,1.86
2023,cundinamarca,la calera,325377800008,11.0,39.0,39.0,A+,0.79,92.88,31209,7026,5.17,2.89,138.75,4.23
2023,cundinamarca,facatativá,125269000519,11.0,353.0,346.0,B,0.71,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,tibacuy,125805000012,11.0,63.0,61.0,B,0.7,95.63,4512,73,3.66,3.23,87.03,1.14
2023,cundinamarca,la peña,225398000147,11.0,64.0,62.0,C,0.65,96.37,6136,52,1.86,1.33,78.0,2.3
2023,cundinamarca,mosquera,425473000866,11.0,150.0,148.0,A+,0.85,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,simijaca,125745000166,11.0,483.0,476.0,B,0.71,96.18,13412,913,6.55,2.69,81.72,1.13
2023,cundinamarca,mosquera,125473001028,11.0,377.0,372.0,A,0.72,91.81,73390,16253,4.17,2.51,79.68,5.73
2023,cundinamarca,viotá,125878000029,11.0,175.0,170.0,C,0.67,94.69,13761,441,3.57,2.73,101.43,2.58
2023,nariño,nariño,252001003568,11.0,139.0,137.0,B,0.67,92.8,5749,199,3.03,3.05,71.69,3.92
2023,cundinamarca,soacha,125754000331,11.0,904.0,896.0,B,0.7,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,antioquia,san francisco,205197000849,11.0,55.0,55.0,B,0.71,92.22,7599,489,2.66,3.98,79.59,3.81
2023,cundinamarca,fusagasugá,125290000839,11.0,624.0,615.0,B,0.72,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,ubalá,225839000911,11.0,74.0,71.0,D,0.61,96.29,8004,108,2.83,2.13,90.43,1.59
2023,cundinamarca,la vega,125402003062,11.0,366.0,361.0,B,0.7,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,soacha,325754004131,11.0,219.0,219.0,A,0.75,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,villapinzón,125873000403,11.0,131.0,127.0,C,0.64,95.98,17908,593,6.21,2.5,95.19,1.51
2023,cundinamarca,chipaque,225178000375,11.0,54.0,51.0,C,0.66,93.78,9858,233,8.02,2.01,85.1,4.21
2023,cundinamarca,facatativá,425269001306,11.0,61.0,61.0,A+,0.83,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,subachoque,325769060576,11.0,77.0,77.0,A,0.75,95.59,16090,1208,1.73,3.07,125.39,1.33
2023,cundinamarca,girardot,125307000161,11.0,171.0,166.0,C,0.64,87.04,105557,20344,3.45,5.02,96.97,7.94
2023,antioquia,venecia,205861000398,11.0,45.0,45.0,D,0.61,93.14,8101,729,4.23,4.57,102.3,2.29
2023,cundinamarca,fusagasugá,225290000311,11.0,96.0,94.0,A,0.76,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,villagómez,125871000163,11.0,84.0,82.0,C,0.66,95.68,1830,51,2.95,2.78,88.3,1.54
2023,cundinamarca,soacha,325754005021,11.0,18.0,14.0,D,0.55,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cauca,la vega,219397000062,11.0,45.0,45.0,D,0.6,91.96,21332,595,3.04,3.68,74.42,4.36
2023,santander,cabrera,168121000031,11.0,77.0,76.0,A,0.74,97.33,3439,54,1.57,1.83,74.45,0.92
2023,cundinamarca,soacha,325754003606,11.0,184.0,182.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,fusagasugá,425290002444,11.0,23.0,23.0,A,0.72,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,tocancipá,325817000246,11.0,143.0,143.0,A,0.76,93.61,41585,7638,4.21,1.96,97.26,4.43
2023,cundinamarca,madrid,325430000736,11.0,237.0,235.0,A,0.75,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,paime,125518000478,11.0,76.0,76.0,C,0.66,95.34,4344,35,2.0,3.74,85.6,0.91
2023,cundinamarca,facatativá,325269003720,11.0,28.0,28.0,A+,0.84,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,gachancipá,125295000110,11.0,284.0,283.0,B,0.7,90.76,17751,1397,5.04,3.89,77.98,4.37
2023,cundinamarca,madrid,325430000833,11.0,98.0,98.0,A,0.72,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,pacho,225513001225,11.0,51.0,51.0,B,0.67,95.04,25419,1632,2.01,2.89,89.36,2.07
2023,cundinamarca,bituima,125095000255,11.0,74.0,74.0,B,0.7,93.65,2564,25,4.98,2.33,85.79,4.02
2023,cundinamarca,anolaima,325040000778,11.0,19.0,19.0,A+,0.78,94.34,14376,609,3.77,3.05,102.62,2.61
2023,cundinamarca,paratebueno,225530000348,11.0,89.0,86.0,B,0.68,93.01,8698,148,3.04,4.2,102.95,2.79
2023,cundinamarca,nilo,225488000201,11.0,90.0,90.0,B,0.67,96.05,11272,294,2.47,3.31,75.32,0.65
2023,cundinamarca,fusagasugá,325290001842,11.0,68.0,67.0,A+,0.78,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,funza,325286000181,11.0,118.0,118.0,A+,0.82,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,madrid,325430001384,11.0,35.0,35.0,B,0.7,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,sibaté,425740000498,11.0,38.0,37.0,B,0.68,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,cundinamarca,la palma,225394000436,11.0,25.0,24.0,C,0.66,98.28,9834,247,1.58,1.52,80.34,0.2
2023,cundinamarca,fusagasugá,325290002334,11.0,69.0,67.0,A,0.75,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,meta,granada,150313000861,11.0,77.0,75.0,C,0.62,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,soacha,325754001921,11.0,65.0,65.0,B,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754800018,11.0,37.0,37.0,A+,0.79,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,cota,425214047498,11.0,33.0,33.0,A+,0.82,92.22,34237,8256,3.65,3.12,191.43,4.66
2023,cundinamarca,soacha,325754004629,11.0,62.0,61.0,B,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,sibaté,325740000574,11.0,36.0,36.0,B,0.7,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,bolivar,el peñón,213667001092,11.0,46.0,46.0,D,0.58,92.3,6024,50,3.37,3.3,78.98,4.4
2023,cundinamarca,funza,325286000602,11.0,126.0,125.0,A+,0.77,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,anapoima,325035000484,11.0,20.0,20.0,A,0.75,95.13,15173,1198,5.75,3.58,96.21,1.29
2023,cundinamarca,madrid,325430001317,11.0,39.0,39.0,A,0.77,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,soacha,325754004902,11.0,46.0,46.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,simijaca,425745000241,11.0,25.0,25.0,A,0.73,96.18,13412,913,6.55,2.69,81.72,1.13
2023,cauca,la vega,219397000542,11.0,34.0,34.0,C,0.64,91.96,21332,595,3.04,3.68,74.42,4.36
2023,cundinamarca,zipaquirá,425899090447,11.0,7.0,7.0,SC,0.71,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,425754001551,11.0,80.0,80.0,A+,0.78,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,fusagasugá,325290002458,11.0,9.0,9.0,C,0.65,88.77,144966,30378,3.29,4.22,95.58,7.01
2023,cundinamarca,gachancipá,325295800019,11.0,3.0,3.0,SC,0.68,90.76,17751,1397,5.04,3.89,77.98,4.37
2023,cundinamarca,soacha,325754004959,11.0,40.0,40.0,C,0.65,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,soacha,325754004971,11.0,6.0,6.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,nemocón,325486800019,11.0,4.0,4.0,SC,0.67,95.89,13766,959,2.32,3.23,93.79,0.88
2023,cundinamarca,facatativá,325269004327,11.0,139.0,114.0,D,0.56,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,funza,325286001161,11.0,1.0,1.0,SC,0.7,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,silvania,125743000401,11.0,381.0,374.0,C,0.65,95.95,22557,1198,2.04,3.57,84.38,0.48
2023,cundinamarca,sibaté,125740000346,11.0,383.0,374.0,B,0.7,92.81,34994,5347,5.73,3.34,90.0,3.85
2023,meta,granada,150313000089,11.0,271.0,264.0,C,0.65,91.22,29451,1884,3.86,3.89,90.62,4.89
2023,cundinamarca,nocaima,125491000241,11.0,81.0,81.0,B,0.7,96.45,6345,174,2.37,2.62,79.48,0.92
2023,cundinamarca,soacha,325754003134,11.0,101.0,100.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,nariño,ricaurte,252612000076,11.0,110.0,110.0,D,0.54,92.22,16665,1181,6.02,3.51,77.44,3.56
2023,cundinamarca,zipaquirá,325899001601,11.0,88.0,88.0,A+,0.78,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,facatativá,325269000283,11.0,380.0,380.0,A+,0.77,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,sopó,125758000084,11.0,244.0,241.0,B,0.69,92.28,27000,3885,3.44,2.09,93.06,5.63
2023,cundinamarca,funza,325286000149,11.0,228.0,227.0,A,0.76,92.22,97629,21449,2.64,3.25,104.56,4.53
2023,cundinamarca,soacha,325754002901,11.0,217.0,217.0,A,0.76,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,sopó,125758002915,11.0,147.0,144.0,A,0.72,92.28,27000,3885,3.44,2.09,93.06,5.63
2023,cundinamarca,cachipay,125123000134,11.0,115.0,113.0,B,0.68,96.09,10376,180,3.89,3.4,70.04,0.51
2023,cundinamarca,facatativá,125269000357,11.0,382.0,374.0,B,0.7,89.9,146026,21090,2.88,3.59,88.01,6.52
2023,cundinamarca,san antonio del tequendama,225645000244,11.0,184.0,181.0,B,0.72,94.94,12358,197,5.27,2.6,82.12,2.45
2023,cundinamarca,soacha,325754001590,11.0,352.0,345.0,C,0.67,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,zipaquirá,325899090060,11.0,86.0,86.0,A+,0.8,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,bolivar,el peñón,213667000061,11.0,39.0,39.0,D,0.59,92.3,6024,50,3.37,3.3,78.98,4.4
2023,cundinamarca,quetame,225594000830,11.0,90.0,89.0,B,0.67,96.79,5271,167,1.18,2.15,101.98,1.06
2023,cundinamarca,zipaquirá,125899000762,11.0,511.0,507.0,A,0.74,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,madrid,125430000842,11.0,478.0,472.0,B,0.72,93.9,117685,26618,5.4,3.54,92.49,2.56
2023,cundinamarca,zipaquirá,125899000592,11.0,379.0,378.0,A+,0.77,84.19,136724,26371,4.83,4.34,90.64,11.47
2023,cundinamarca,soacha,325754000771,11.0,126.0,123.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2023,cundinamarca,vergara,225862000490,11.0,61.0,59.0,C,0.67,95.77,7104,64,2.72,2.43,75.89,1.81
